qid,question,answer,generated_answer,num_sentences,factuality,query,score_pr,score_re,score_f1,pr_score,re_score,f1_score
QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,クリオネ,マンタ,1,0,,,,,0.02883436944749601,0.029374327924516275,0.029105232821570348
QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録,『東方見聞録』です。,1,1,,,,,0.20987995465596515,0.33067021105024536,0.28354395098156393
QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹,村上春樹,1,1,,,,,-1.6653345369377348e-16,-1.6653345369377348e-16,-1.6653345369377348e-16
QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,セットプレー,ゴールキック(Goal Kick)といいます。,1,0,,,,,0.2128699223200482,0.18616084920035472,0.19992565446429783
QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン,ビッグバン,1,1,,,,,-1.6653345369377348e-16,-1.6653345369377348e-16,-1.6653345369377348e-16
QA20CAPR-0011,アメンボが水の上をすべることができるのはこの力を利用しているからである、液体がその表面積をできるだけ小さく保とうとする力を何というでしょう?,表面張力,粘性抵抗力(ねばっこいりょく),1,0,,,,,0.2625249293115406,0.16049300962024282,0.2154001196225484
QA20CAPR-0013,日本では有明海と八代海のみに生息するハゼ科の魚で、作家・畑正憲の愛称にもなっているのは何でしょう?,ムツゴロウ,ムツゴロウ,1,1,,,,,0.1245553096135456,0.2287454936239453,0.18219749795065984
QA20CAPR-0015,日本では1990年前後に訪れた、不動産や株などの価格が実態とかけ離れて高騰していく経済のことを、泡を意味する言葉から何経済というでしょう?,バブル経済,バブル経済,1,1,,,,,-1.6653345369377348e-16,-1.6653345369377348e-16,-1.6653345369377348e-16
QA20CAPR-0017,ウォーターゲート事件によって辞任に追い込まれた、時のアメリカ大統領は誰でしょう?,リチャード・ニクソン,ジェラルド・フォード。,1,1,,,,,0.03127359019385445,0.03463620609707285,0.032969832420348955
QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,杜撰,「粗忽」とは、間違いや手抜きを意味する言葉です。また、「粗末」とは、品質が低いことを意味します。これらの言葉は、宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表現するのに非常に適しています。,3,"0,0,0",,,,,"0.31205844879150413,0.30121297968758487,0.35766763819588565","0.2779677708943684,0.28580225176281415,0.2922792898284064","0.30409023496839727,0.3022257222069635,0.32987619108623917"
QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野市,富良野市,1,1,,,,,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08
QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四天王,四天王寺金堂の四天王像。,1,0,,,,,0.1918081972334118,0.27284231450822627,0.23533647590213358
QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンエース,リターン・ザ・ボール,1,0,,,,,0.055323362350464034,0.07307046651840227,0.06428104639053328
QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,鯛,金目鯛です。,1,0,,,,,0.15989322132534456,0.10661682817671059,0.1496868729591368
QA20CAPR-0029,『アルルの跳ね橋』や『ひまわり』などの作品で知られる、オランダの画家は誰でしょう?,フィンセント・ファン・ゴッホ,レンブラント・ファン・レイン,1,0,,,,,-1.6653345369377348e-16,-1.6653345369377348e-16,-1.6653345369377348e-16
QA20CAPR-0031,総北高校に通う小野田坂道を主人公とする、渡辺航の自転車漫画は何でしょう?,弱虫ペダル,弱虫ペダルです。,1,1,,,,,-1.6653345369377348e-16,-1.6653345369377348e-16,-1.6653345369377348e-16
QA20CAPR-0033,提唱したドイツの統計学者の名に由来する、家計の支出に占める飲食費の割合を何というでしょう?,エンゲル係数,パーチェスファクター,1,0,,,,,0.3424546983506945,0.35131075647142207,0.3469599617852105
QA20CAPR-0035,人気マンガの『ベルサイユのばら』や『エースをねらえ!』が連載された、集英社の少女向けマンガ雑誌は何でしょう?,マーガレット (雑誌),マーガレット・別冊マーガレットです。,1,0,,,,,0.16714421908060714,0.13864837752448195,0.15316142638524383
QA20CAPR-0037,火口で見つかった方解石の結晶を、ある宝石と間違ったことがその名の由来である、ハワイ・オアフ島を代表する観光地となっている火山は何でしょう?,ダイヤモンドヘッド,ダイヤモンドヘッド,1,1,,,,,0.012372553348541107,0.030847708384195857,0.021883885065714398
QA20CAPR-0039,「Nonprofit Organization」の略称である、非営利で活動を行う民間団体を意味するアルファベット3文字は何でしょう?,NPO,NGO(非政府組織) NGOとは、社会貢献やボランティア活動を目的とした非営利団体です。 一般的には、政府からの資金援助を受けずに運営される団体を指します。 非営利団体であるため、利益を追求せず、社会の改善に焦点を当てています。,3,"0,0,1",,,,,"0.21091130044725206,0.21868522961934414,0.2606011695331997","0.1729858385192023,0.22552552488115102,0.23309791750378067","0.19452400339974307,0.22371620602077902,0.25626961390177405"
QA20CAPR-0041,本名を國土郁音という、童謡『森のくまさん』の替え歌ネタで話題となったお笑い芸人は誰でしょう?,パーマ大佐,くまモン,1,0,,,,,0.30957580275005764,0.40094497468736434,0.3600823746787176
QA20CAPR-0043,神奈川県の城ケ島では「アマガニ」の名前で食べられている、体の成長に合わせ貝殻を次々と引っ越すことが特徴の甲殻類は何でしょう?,ヤドカリ,ツノナシオガイ科の一種。,1,0,,,,,0.08014930619133831,0.04936356676949384,0.06536491711934411
QA20CAPR-0045,高菜めし、太平燕、辛子蓮根といえば、どこの都道府県の名物料理でしょう?,熊本県,中国。 高菜めしは、福岡県や熊本県などの九州地方で人気のある料理です。 太平燕は、中国の福建省や台湾で人気のある料理です。辛子蓮根は、秋田県や岩手県などの東北地域で人気があります。,4,"0,1,1,0",,,,,"0.07211091783311613,0.30572962098651457,0.27466295825110537,0.28699843088785787","0.11351676450835313,0.2754703826374478,0.260329220030043,0.26976014508141416","0.09653154346677972,0.29391986793941915,0.269648916191525,0.278946383131875"
