qid,question,answer,generated_answer,num_sentences,factuality,query,score_pr,score_re,score_f1,pr_score,re_score,f1_score
QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,クリオネ,マンタ,1,0,,,,,0.04325155417124446,0.044061491886774856,0.04365784923235591
QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録,『東方見聞録』です。,1,1,,,,,0.21712434291839597,0.33538241187731427,0.29299993316332495
QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹,村上春樹,1,1,,,,,1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16
QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,セットプレー,ゴールキック(Goal Kick)といいます。,1,0,,,,,0.2197584609190623,0.19354499379793802,0.20698888103167215
QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン,ビッグバン,1,1,,,,,1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16
QA20CAPR-0011,アメンボが水の上をすべることができるのはこの力を利用しているからである、液体がその表面積をできるだけ小さく保とうとする力を何というでしょう?,表面張力,粘性抵抗力(ねばっこいりょく),1,0,,,,,0.2628824214140574,0.1769650479157766,0.22296249866485596
QA20CAPR-0013,日本では有明海と八代海のみに生息するハゼ科の魚で、作家・畑正憲の愛称にもなっているのは何でしょう?,ムツゴロウ,ムツゴロウ,1,1,,,,,0.1172887881596883,0.1817607581615449,0.15169873833656317
QA20CAPR-0015,日本では1990年前後に訪れた、不動産や株などの価格が実態とかけ離れて高騰していく経済のことを、泡を意味する言葉から何経済というでしょう?,バブル経済,バブル経済,1,1,,,,,1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16
QA20CAPR-0017,ウォーターゲート事件によって辞任に追い込まれた、時のアメリカ大統領は誰でしょう?,リチャード・ニクソン,ジェラルド・フォード。,1,1,,,,,0.02345519264539092,0.02597715457280486,0.024727374315262007
QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,杜撰,「粗忽」とは、間違いや手抜きを意味する言葉です。また、「粗末」とは、品質が低いことを意味します。これらの言葉は、宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表現するのに非常に適しています。,3,"0,0,0",,,,,"0.3071470260620117,0.2937010427316031,0.3469136655330658","0.2753710250059764,0.27693449457486474,0.2743163605531057","0.29938479264577245,0.293161263068517,0.31494541962941486"
QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野市,富良野市,1,1,,,,,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08
QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四天王,四天王寺金堂の四天王像。,1,0,,,,,0.24577685197194415,0.35031038522720337,0.30193750063578295
QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンエース,リターン・ザ・ボール,1,0,,,,,0.0553233623504637,0.07307046651840193,0.06428104639053328
QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,鯛,金目鯛です。,1,0,,,,,0.15989325443903624,0.10661684473355593,0.14968687295913677
QA20CAPR-0029,『アルルの跳ね橋』や『ひまわり』などの作品で知られる、オランダの画家は誰でしょう?,フィンセント・ファン・ゴッホ,レンブラント・ファン・レイン,1,0,,,,,1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16
QA20CAPR-0031,総北高校に通う小野田坂道を主人公とする、渡辺航の自転車漫画は何でしょう?,弱虫ペダル,弱虫ペダルです。,1,1,,,,,1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16
QA20CAPR-0033,提唱したドイツの統計学者の名に由来する、家計の支出に占める飲食費の割合を何というでしょう?,エンゲル係数,パーチェスファクター,1,0,,,,,0.3499065339565277,0.3627551794052123,0.35644652446111036
QA20CAPR-0035,人気マンガの『ベルサイユのばら』や『エースをねらえ!』が連載された、集英社の少女向けマンガ雑誌は何でしょう?,マーガレット (雑誌),マーガレット・別冊マーガレットです。,1,0,,,,,0.15920078754425068,0.13115235169728592,0.14543509483337383
QA20CAPR-0037,火口で見つかった方解石の結晶を、ある宝石と間違ったことがその名の由来である、ハワイ・オアフ島を代表する観光地となっている火山は何でしょう?,ダイヤモンドヘッド,ダイヤモンドヘッド,1,1,,,,,0.012372553348541426,0.030847708384196038,0.021883885065714592
QA20CAPR-0039,「Nonprofit Organization」の略称である、非営利で活動を行う民間団体を意味するアルファベット3文字は何でしょう?,NPO,NGO(非政府組織) NGOとは、社会貢献やボランティア活動を目的とした非営利団体です。 一般的には、政府からの資金援助を受けずに運営される団体を指します。 非営利団体であるため、利益を追求せず、社会の改善に焦点を当てています。,3,"0,0,1",,,,,"0.24613860249519345,0.24754853049914036,0.2849479218324025","0.1943936347961425,0.25174148877461755,0.24645242094993597","0.2240954935550689,0.2503867447376251,0.27363136410713196"
QA20CAPR-0041,本名を國土郁音という、童謡『森のくまさん』の替え歌ネタで話題となったお笑い芸人は誰でしょう?,パーマ大佐,くまモン,1,0,,,,,0.3171672523021698,0.41677791873614,0.37103042006492626
