qid,question,answer,generated_answer,num_sentences,factuality,query,score_pr,score_re,score_f1,pr_score,re_score,f1_score
QA20CAPR-0001,和名をハダカカメガイといい、実は巻き貝の一種とされている、その姿から「流氷の天使」と呼ばれる動物は何でしょう?,クリオネ,マンタ,1,0,,,,,0.03902876377105774,0.04099594001416845,0.040025167995029476
QA20CAPR-0003,作家のルスティケロが、マルコ・ポーロから聞いた話をまとめた作品といえば何でしょう?,東方見聞録,『東方見聞録』です。,1,1,,,,,0.2043785629449066,0.3194288600374153,0.2744970365806863
QA20CAPR-0005,『騎士団長殺し』『1Q84』『ノルウェイの森』といった小説の作者は誰でしょう?,村上春樹,村上春樹,1,1,,,,,7.771561172376096e-16,7.771561172376096e-16,7.771561172376096e-16
QA20CAPR-0007,サッカーで、コーナーキックやフリーキックのようにボールを止めた状態から始めるプレーのことを何というでしょう?,セットプレー,ゴールキック(Goal Kick)といいます。,1,0,,,,,0.2193502099425704,0.19572758233105667,0.20787006175076572
QA20CAPR-0009,今から約140億年前に起こったとされる、宇宙の始まりの大爆発のことを何というでしょう?,ビッグバン,ビッグバン,1,1,,,,,7.771561172376096e-16,7.771561172376096e-16,7.771561172376096e-16
QA20CAPR-0011,アメンボが水の上をすべることができるのはこの力を利用しているからである、液体がその表面積をできるだけ小さく保とうとする力を何というでしょう?,表面張力,粘性抵抗力(ねばっこいりょく),1,0,,,,,0.27719552207876125,0.1703276501761545,0.22787126788386544
QA20CAPR-0013,日本では有明海と八代海のみに生息するハゼ科の魚で、作家・畑正憲の愛称にもなっているのは何でしょう?,ムツゴロウ,ムツゴロウ,1,1,,,,,0.07805135294243118,0.14836162107962114,0.11662967558260348
QA20CAPR-0015,日本では1990年前後に訪れた、不動産や株などの価格が実態とかけ離れて高騰していく経済のことを、泡を意味する言葉から何経済というでしょう?,バブル経済,バブル経済,1,1,,,,,7.771561172376096e-16,7.771561172376096e-16,7.771561172376096e-16
QA20CAPR-0017,ウォーターゲート事件によって辞任に追い込まれた、時のアメリカ大統領は誰でしょう?,リチャード・ニクソン,ジェラルド・フォード。,1,1,,,,,0.057334919770559274,0.06349971559312656,0.06044469718579934
QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,杜撰,「粗忽」とは、間違いや手抜きを意味する言葉です。また、「粗末」とは、品質が低いことを意味します。これらの言葉は、宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表現するのに非常に適しています。,3,"0,0,0",,,,,"0.2871230310863917,0.27458599761680336,0.3327782661826521","0.27053480236618593,0.27942382847821257,0.2751857660434864","0.28460860252380354,0.28203800872520157,0.30997029940287263"
QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野市,富良野市,1,1,,,,,5.960464437293478e-08,5.960464437293478e-08,5.960464437293478e-08
